X,Y,OBJECTID,COLL_METH,STRUCTURE,CB_TYPE,MH_COVER,DIMENSION,DEPTH,ELEVATION,LOCATION,BASIN,STRUC_ID,MUNI,PROJECT_ID,MAP_ID,COMMENTS,ST_NAME,HOUSE_NUM,LOCAL_ID,LAT,LONG_,ASSET_ID,INV_ELEV,OF_SHAPE,OF_MATERIAL,OF_TYPE,OWNER,GENERIC_OWN,DATA_SOURCE,OFFICE_TRACK,SHAPE,WC_DRAINAGE_BASIN,LAND_USE_TYPE,FEATURE_TYPE,SOURCE,HOUS_NUM,GLOBALID,ACCESSIBLE,TYPE_,MATERIAL,SHAPE_,QUANTITY,SUBMERGED,FLOW_PRESE,FLOW_DESC,DAMAGE,DEPOSITS,ABNORMAL_V,POOR_POOL_,BENTHIC_GR,INSPECTION,POLE,OFFSET_,HD,VD,SD,INC,AZ,CREATOR,EDITOR,HEIGHT,WIDTH,CONV_DIR,UNIQUE_ID_ALL_POINT_FEATURES,RESPONSIBILITY
731458.970655091,917773.645646691,1694,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,f79160f8-8bb5-43a5-904f-7583e9b77580,Y,CP,RCP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/10/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1694,DPW
731196.888830177,917852.045752354,1695,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,b9bf40af-dd6d-452a-bfa8-b93f4403466e,Y,CP,RCP,CIRC,1,SP,N,NO,NO,NO,NO,NO,NO,2019/10/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1695,DPW
731032.878987592,917913.086312689,1696,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,3f13139d-785d-4772-a132-fd511f61f6b4,Y,CP,RCP,CIRC,1,SP,N,NO,NO,NO,NO,NO,NO,2019/10/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1696,DPW
730514.218279511,918090.46784769,1697,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,ad6d2da6-a6d7-4f97-8d00-dee9d99f2df5,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1697,DPW
730155.280021008,918066.907199271,1698,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,bb982dc6-8d18-422a-9bd5-fabf0d9eefab,VEG,CP, , ,1, , ,NO,NO,NO,NO,NO,NO,2019/10/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1698,DPW
729417.359580845,917286.003905438,1699,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,5eb1072e-de0f-4323-892a-e88cca8bb903,Y,CP,CPP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/10/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1699,DPW
728428.920612842,916874.733074442,1700,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,7a8c914c-7644-4d65-bc13-f05c4534ead5,Y,CP,RCP,CIRC,1,WP,N,NO,NO,NO,NO,NO,NO,2019/10/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1700,DPW
727971.951710511,916793.142686442,1701,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,d3623f8a-b8f7-4de1-bbdc-031de191a67c,Y,CP,RCP,CIRC,1,WF,N,NO,NO,NO,NO,NO,NO,2019/10/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1701,DPW
727707.775401592,916827.616042688,1702,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,ebb1c7b4-6d03-4e38-a53a-885a736ef47f,Y,CP,CPP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/10/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1702,DPW
727691.000172675,916822.055686355,1703,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,dc132e40-eff3-43ee-9e81-c2c3165532cc,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1703,DPW
727582.66016626,916803.501261525,1704,Stellar Services Field Survey,,,,30,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,5a0b4872-1079-42b9-981a-c4dc6b3513df,Y,CP,RCP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/10/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1704,DPW
726966.794928174,917030.158288524,1705,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,2e77507f-ac35-4f7c-bca0-dc2939bbfe26,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1705,DPW
724528.016669258,916212.016880192,1706,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,b8903da5-b6fc-457e-aa60-4e69c4646efe,Y,CP,CMP,CIRC,1,SP,N,NO,NO,NO,NO,NO,NO,2019/10/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1706,DPW
724289.05258026,915814.273253106,1707,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,Low Density Residential,Outfall,,,637175f4-7a79-4d3b-9847-bf42fa73f0dc,Y,CP,CMP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1707,DPW
724104.736675926,915606.272028692,1708,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,Low Density Residential,Outfall,,,c91a6d4e-42c6-4488-94dc-8efaa614f630,Y,CP,CMP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1708,DPW
722010.812386092,919163.784270607,1709,Stellar Services Field Survey,,,,15,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,1bcdd954-210b-4f26-a347-ad605bd05e33,Y,CP,CPP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1709,DPW
722349.062693842,919507.421706691,1710,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,a2e7451a-3f86-43bc-8280-4e589ba0e292,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/18 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1710,DPW
681954.253391758,889608.727567188,1711,Stellar Services Field Survey,,,,6,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,cc7bee68-ab24-4aef-b362-69f9abb17891,Y,CP,CPP,CIRC,1,SF,N,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,1711,DPW
682106.895146843,889485.290150024,1712,Stellar Services Field Survey,,,,6,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,509d223f-3090-45a6-bc05-65f44adf56d6,Y,CP,CPP,CIRC,1,SF,N,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,OUT,1712,DPW
682181.255234342,889374.83991161,1713,Stellar Services Field Survey,,,,6,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,8597bd99-20c3-4f8d-94c9-0512d7aadc09,Y,CP,HDPE,CIRC,1,SF,N,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,OUT,1713,DPW
682070.000535592,887582.690608777,1714,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,c6470e18-42ea-4bc1-8742-142b260d7d5a,Y,OD,ASP,SWL,1, , ,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,OUT,1714,DPW
682128.422006678,887623.754503027,1715,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,5bd62645-997b-4e4f-9d16-6b928acd3870,Y,OD,ASP,SWL,1, , ,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,OUT,1715,DPW
681114.565110508,888430.667259276,1716,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,0f9ea04c-4a8a-4352-aa52-ec1ec6a6016e,Y,CP,CMP,CIRC,1,SP,N,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,1716,DPW
680939.963097509,888419.728304774,1717,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,ccee4dba-9fdc-4406-83cf-545311337b0c,Y,CP,RCP,CIRC,1,SP,N,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1717,DPW
680891.240425926,888527.842589855,1718,Stellar Services Field Survey,,,,6,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,e05fea42-4c20-41c7-999c-a835f8b1aba3,Y,CP,CPP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,OUT,1718,DPW
680887.222389344,888526.748760022,1719,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,26491fd5-38c5-43c0-bc2e-bd38ac3848f8,Y,CP,PVC,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,1719,DPW
680886.957954176,888549.23624786,1720,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,818fb0f3-5b6d-47ff-bacb-a95106b5c7d5,VEG,CP,VCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1720,DPW
680985.081773676,887970.384715274,1721,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,e6413451-f60e-4da5-9348-479946554864,Y,CP,CPP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,1721,DPW
679594.247285008,885736.372779109,1722,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,f43617bc-8cc6-4a5d-9843-9838e64de61b,Y,CP,PVC,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1722,DPW
679720.539355259,887225.076822691,1723,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,9940505d-3d14-4778-bd4a-2cf2053d4573,Y,CP,CMP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1723,DPW
679723.908443008,890111.995589525,1724,Stellar Services Field Survey,,,,8,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,8c0c87b1-c037-4ee0-bdeb-38740823e0f3,Y,CP,CPP,CIRC,1,NO,N,NO,CB,NO,NO,NO,NO,2019/10/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,1724,DPW
681269.568409424,889401.958951861,1725,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,953c5bdd-ecbf-4eed-b8a9-c71294fe10af,VEG,CP, , ,1, , ,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,1725,DPW
679797.200291175,888817.981117189,1726,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,9e859895-305a-4475-a5cd-8c4a2049e8ea,Y,CP,CPP,CIRC,1,WP,N,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,1726,DPW
679732.955669008,889226.363830611,1727,Stellar Services Field Survey,,,,6,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,a7d6c94a-0044-4c10-9d9f-23d4697211a9,Y,CP,CPP,CIRC,1,SF,N,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,ON,1727,DPW
679860.625689261,889453.15766836,1728,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,74954889-517f-481d-9ac4-4f3c4e8a2dd2,VEG,CP,CAS,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1728,DPW
674442.831734844,886726.241862357,1729,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,496630ba-f23e-40af-8fb1-4744ff25f7ab,Y,CP,RCP,CIRC,1,SP,N,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1729,DPW
679865.43867176,890634.089033522,1730,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,aa61bef8-2407-4c79-a4ae-ab30b7402e36,Y,CP,RCP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1730,DPW
682471.183460258,888959.103538357,1731,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,b63a54b0-de64-4763-a360-a8cee221390e,Y,CP,CMP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/21 00:00:00+00,0,N,0,0,0,0,0, , ,0,0,OUT,1731,DPW
747402.610683758,902085.821379356,1732,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,4adcbb8d-d1ac-4de9-9e13-0dafded4b4ee,Y,CP,CMP,CIRC,1,NO,N,NO,CORR,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1732,DPW
747655.099023927,902244.982806444,1733,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,8e7a86e8-e7ea-4127-9096-f1c393807791,Y,CP,RCP,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1733,DPW
747532.515279591,902288.962049194,1734,Stellar Services Field Survey,,,,18,0,0,,,,,,,coming from inlet by road front of cabin,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,f65922ff-e19c-4c4d-a0ab-fe46652bc104,OTH,OD,CMP,CIRC,1, ,N,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1734,DPW
747780.873050593,902372.714834444,1735,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,fb838c69-4d43-4182-a110-8fdf3d558db3,Y,CP,STM,CIRC,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1735,DPW
747863.670457177,902585.584815525,1736,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,4b723643-9be4-4812-a3d0-1ba3822da588,Y,CP,CMP,CIRC,1,NO,N,NO,CORR,NO,NO,NO,NO,2019/10/22 00:00:00+00,1,N,0,0,0,0,0, , ,0,0,ON,1736,DPW
747852.538261592,902896.391608611,1737,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,6ff75bfa-1c6d-4ef7-ab05-0330b95968ea,Y,CP,CMP,CIRC,1,SP,N,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1737,DPW
747859.343694177,902931.316079438,1738,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,907fd1ec-b8f9-4e05-a6dd-9937db1964a8,Y,CP,CMP,CIRC,1,NO,N,NO,CORR,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1738,DPW
747868.365001593,903109.766838022,1739,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,7b2b0dc1-c6ef-443d-af23-ce8c6786ca72,Y,CP,CMP,CIRC,1,SP,N,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1739,DPW
747838.809942592,903179.479953192,1740,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,8a72013a-f229-4889-b8eb-ad61f40a343c,Y,OD,ASP,SWL,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1740,DPW
747655.735177509,903173.246041775,1741,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,a4608e99-2c9c-4bef-85b8-1d08c69c9d80,Y, , , ,1, , ,NO,NO,NO,NO,NO,NO,, ,N,0,0,0,0,0, , ,0,0, ,1741,DPW
747635.579706009,903114.714334689,1742,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,788ba110-cf00-471b-af8a-8ae5dbefaad6,Y,CP,SP,CIRC,1,NO,Y,TRI,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1742,DPW
747046.400110092,902990.559071191,1743,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,793922e1-17d8-4750-b459-492fe6d5b2e9,Y,CP,CPP,CIRC,1,SP,N,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1743,DPW
747398.449930925,903638.355675861,1744,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,91d2c98f-c531-4ee7-a6b0-4fed9d308234,Y,CP,CMP,CIRC,1,SP,N,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00,2,N,0,0,0,0,0, , ,0,0,ON,1744,DPW
749901.304177176,902743.824656524,1745,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,f2852a88-1db2-40a0-81fa-9bcbf2be0789,Y,CP,STM,BOX,1,SP, ,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,8,6,ON,1745,DPW
750072.806458842,902799.789439611,1746,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,8eb42f2f-ac50-4d77-ad4e-48f49cef1a8d,Y,CP,STM,BOX,1,NO,N,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,9,10,ON,1746,DPW
750537.838993344,902519.618412025,1747,Stellar Services Field Survey,,,,24,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,e91fd916-e2b3-4eae-8d97-b845f8b9a22e,Y,CP,CMP,CIRC,1, ,N,NO,CORR,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1747,DPW
751507.390203841,902375.619684272,1748,Stellar Services Field Survey,,,,0,0,0,,,,,,,pervious rip-wrap under road,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,9dac8840-8fa0-45aa-abe2-8557b50c59b5,Y,CP,STM,OTH,1, ,N,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1748,DPW
751560.660766594,902444.082145773,1749,Stellar Services Field Survey,,,,18,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,7ee1fa0c-9ea2-489c-99e9-5067153e14c0,Y,CP,RCP,CIRC,1,SP,N,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,IN,1749,DPW
752669.624099843,903959.310086444,1750,Stellar Services Field Survey,,,,12,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,24442a5f-5b64-4a41-bae2-c8a0c4a884d5,Y,CP,VCP,CIRC,1,WP,N,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,IN,1750,DPW
751229.768055677,905132.923552856,1751,Stellar Services Field Survey,,,,6,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,3db1d958-349f-4dd3-b549-59e72a36ef22,Y,CP,STM,BOX,1,SP,N,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,2,0,ON,1751,DPW
750643.954594761,905265.051569439,1752,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,fed40ba1-8c88-4dd4-8d7b-b95ce55c5e02,Y,CP,STM,BOX,1,SF,N,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,1,8,ON,1752,DPW
750478.96083026,905354.231837273,1753,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,a32ec84d-2804-4d84-8420-246951a634fe,Y,CP,STM,BOX,1,SF,N,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,3,8,ON,1753,DPW
750068.150300175,905354.000210442,1754,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,5969e251-b0f4-40e0-9898-15ca2abbb83a,Y,CP,STM,OTH,1,SF,N,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1754,DPW
749463.240748841,905333.11245694,1755,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Public Parks, Parkway Lands",Outfall,,,d46b5176-b42b-4a97-ab08-093110433240,Y,CP,STM,OTH,1,SF,N,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1755,DPW
749264.780843925,905304.763760358,1756,Stellar Services Field Survey,,,,0,0,0,,,,,,, ,,,,0,0,,0,,,,,,,,,CROTON RIVER BASIN,"Transportation, Communication, Utilities",Outfall,,,32f3caf9-c080-45ee-87ae-6bef7a4f9848,Y,CP,STM,OTH,1,SF, ,NO,NO,NO,NO,NO,NO,2019/10/22 00:00:00+00, ,N,0,0,0,0,0, , ,0,0,ON,1756,DPW
