sourceTypeID,yearID,ageID,ageFraction,FIP
31,2020,30,0.00860058,36031
31,2020,16,0.02687654,36031
21,2020,1,0.050873373,36031
21,2020,2,0.057723155,36031
21,2020,3,0.067439813,36031
21,2020,4,0.064699217,36031
21,2020,5,0.067453464,36031
21,2020,6,0.066852786,36031
21,2020,7,0.071658214,36031
21,2020,8,0.064750411,36031
21,2020,9,0.047818786,36031
32,2020,23,0.003415819,36031
31,2020,29,0.000767403,36031
31,2020,5,0.07741394,36031
32,2020,24,0.001695258,36031
32,2020,25,0.001745863,36031
32,2020,26,0.001695258,36031
32,2020,27,0.001265118,36031
32,2020,28,0.000759071,36031
32,2020,29,0.000556652,36031
32,2020,30,0.007337685,36031
31,2020,0,0.043680917,36031
31,2020,1,0.107381892,36031
31,2020,2,0.101807321,36031
31,2020,18,0.014942554,36031
31,2020,4,0.082022717,36031
31,2020,17,0.0200702,36031
31,2020,6,0.064134819,36031
31,2020,7,0.049493122,36031
31,2020,8,0.046791951,36031
31,2020,9,0.044581308,36031
31,2020,10,0.032719266,36031
31,2020,11,0.025463821,36031
31,2020,12,0.035564324,36031
31,2020,13,0.030236107,36031
31,2020,14,0.028762345,36031
31,2020,15,0.028452768,36031
21,2020,12,0.048791476,36031
31,2020,3,0.086400401,36031
11,2020,20,0.023449199,36031
11,2020,8,0.039124478,36031
11,2020,9,0.028674292,36031
11,2020,10,0.026635231,36031
11,2020,11,0.05209163,36031
11,2020,12,0.052505815,36031
11,2020,13,0.059387645,36031
11,2020,14,0.056233472,36031
11,2020,15,0.054289993,36031
11,2020,16,0.041609584,36031
11,2020,17,0.051550005,36031
21,2020,10,0.051453574,36031
11,2020,19,0.030840794,36031
11,2020,5,0.039443082,36031
11,2020,21,0.019912703,36031
11,2020,22,0.014464587,36031
11,2020,23,0.013126454,36031
11,2020,24,0.011119253,36031
11,2020,25,0.009366935,36031
11,2020,26,0.006372065,36031
11,2020,27,0.006531366,36031
43,2020,15,0.006578947,36031
11,2020,29,0.005129512,36031
53,2020,6,0.035779817,36031
11,2020,18,0.038582853,36031
21,2020,25,0.003392468,36031
21,2020,13,0.045511635,36031
21,2020,14,0.036924663,36031
21,2020,15,0.033849598,36031
21,2020,16,0.026375247,36031
21,2020,17,0.022863325,36031
21,2020,18,0.01647429,36031
21,2020,19,0.013494788,36031
21,2020,20,0.011279786,36031
21,2020,21,0.00810916,36031
21,2020,22,0.005986307,36031
11,2020,7,0.038104948,36031
21,2020,24,0.003129671,36031
11,2020,6,0.039347501,36031
21,2020,26,0.002180872,36031
21,2020,27,0.001860056,36031
21,2020,28,0.001747428,36031
21,2020,29,0.001849817,36031
21,2020,30,0.03456973,36031
11,2020,0,0.017172715,36031
11,2020,1,0.030904515,36031
11,2020,2,0.033071017,36031
11,2020,3,0.035014496,36031
11,2020,4,0.041673304,36031
11,2020,28,0.005639277,36031
21,2020,23,0.004481198,36031
42,2020,24,0,36031
41,2020,4,0.072874494,36031
42,2020,13,0.059665871,36031
42,2020,14,0.021479714,36031
42,2020,15,0.002386635,36031
42,2020,16,0.002386635,36031
42,2020,17,0.002386635,36031
42,2020,18,0.007159905,36031
42,2020,19,0.002386635,36031
42,2020,20,0.00477327,36031
42,2020,21,0.011933174,36031
42,2020,11,0.069212411,36031
42,2020,23,0.002386635,36031
42,2020,10,0.121718377,36031
42,2020,25,0,36031
42,2020,26,0,36031
42,2020,27,0,36031
42,2020,28,0,36031
42,2020,29,0,36031
42,2020,30,0.016706444,36031
41,2020,0,0.024291498,36031
41,2020,1,0.101214575,36031
41,2020,2,0.076923077,36031
41,2020,3,0.044534413,36031
42,2020,22,0.002386635,36031
43,2020,30,0.004605263,36031
43,2020,17,0.005263158,36031
43,2020,19,0.004605263,36031
43,2020,20,0.003289474,36031
43,2020,21,0.000657895,36031
43,2020,22,0.001315789,36031
43,2020,23,0.000986842,36031
43,2020,24,0.000328947,36031
43,2020,25,0.000328947,36031
43,2020,26,0.000657895,36031
43,2020,27,0.000328947,36031
42,2020,12,0.064439141,36031
43,2020,29,0,36031
43,2020,18,0.004934211,36031
42,2020,0,0.045346062,36031
42,2020,1,0.069212411,36031
42,2020,2,0.064439141,36031
42,2020,3,0.076372315,36031
42,2020,4,0.064439141,36031
42,2020,5,0.069212411,36031
42,2020,6,0.047732697,36031
42,2020,7,0.064439141,36031
42,2020,8,0.093078759,36031
42,2020,9,0.014319809,36031
43,2020,28,0.000328947,36031
32,2020,12,0.05589292,36031
32,2020,0,0.051490309,36031
32,2020,1,0.10128536,36031
32,2020,2,0.092859673,36031
32,2020,3,0.084206265,36031
32,2020,4,0.076893882,36031
32,2020,5,0.079778351,36031
32,2020,6,0.053539801,36031
32,2020,7,0.047543141,36031
32,2020,8,0.045316533,36031
32,2020,22,0.003466424,36031
41,2020,30,0.004048583,36031
41,2020,5,0.068825911,36031
32,2020,9,0.048934771,36031
32,2020,13,0.035423309,36031
32,2020,14,0.038155964,36031
32,2020,15,0.026263853,36031
32,2020,16,0.026668691,36031
32,2020,17,0.016800769,36031
32,2020,18,0.012448763,36031
32,2020,19,0.011942715,36031
32,2020,20,0.007767826,36031
32,2020,21,0.005414706,36031
43,2020,16,0.006907895,36031
32,2020,10,0.031552047,36031
41,2020,12,0.020242915,36031
41,2020,6,0.109311741,36031
32,2020,11,0.027883204,36031
41,2020,29,0,36031
41,2020,7,0.085020243,36031
41,2020,8,0.093117409,36031
41,2020,9,0.064777328,36031
41,2020,11,0.04048583,36031
41,2020,13,0.032388664,36031
41,2020,14,0.016194332,36031
41,2020,15,0.024291498,36031
41,2020,16,0.004048583,36031
41,2020,26,0,36031
41,2020,28,0.004048583,36031
41,2020,10,0.064777328,36031
41,2020,27,0,36031
41,2020,17,0.004048583,36031
41,2020,25,0.008097166,36031
41,2020,24,0,36031
41,2020,23,0,36031
41,2020,22,0.012145749,36031
41,2020,21,0,36031
41,2020,20,0.008097166,36031
41,2020,19,0.012145749,36031
41,2020,18,0.004048583,36031
52,2020,4,0.048385243,36033
52,2020,12,0.035283301,36033
52,2020,11,0.022066429,36033
52,2020,10,0.017584186,36033
52,2020,9,0.029996552,36033
52,2020,8,0.029881623,36033
52,2020,7,0.022756005,36033
52,2020,5,0.044017929,36033
52,2020,13,0.03884611,36033
52,2020,21,0.030801057,36033
52,2020,6,0.024824733,36033
52,2020,14,0.039995403,36033
52,2020,15,0.034938513,36033
52,2020,16,0.029077118,36033
52,2020,17,0.029077118,36033
52,2020,18,0.025744167,36033
52,2020,25,0.0219515,36033
52,2020,20,0.030686128,36033
52,2020,3,0.047925526,36033
52,2020,22,0.017239398,36033
52,2020,23,0.021032065,36033
52,2020,24,0.017584186,36033
52,2020,19,0.029306976,36033
53,2020,22,0.020725389,36033
53,2020,9,0.010362694,36033
53,2020,11,0.010362694,36033
53,2020,12,0.033678756,36033
53,2020,13,0.031088083,36033
53,2020,14,0.03626943,36033
53,2020,15,0.03626943,36033
53,2020,16,0.023316062,36033
53,2020,17,0.031088083,36033
53,2020,18,0.025906736,36033
53,2020,19,0.03626943,36033
53,2020,10,0.015544041,36033
53,2020,21,0.059585492,36033
52,2020,2,0.047006091,36033
53,2020,23,0.020725389,36033
53,2020,24,0.007772021,36033
53,2020,25,0.028497409,36033
53,2020,26,0.010362694,36033
53,2020,27,0.002590674,36033
53,2020,28,0.002590674,36033
53,2020,29,0.007772021,36033
53,2020,30,0.365284974,36033
52,2020,0,0.037926675,36033
52,2020,1,0.062176761,36033
53,2020,20,0.023316062,36033
43,2020,3,0.105449398,36033
43,2020,12,0.026185421,36033
51,2020,23,0.014084507,36033
51,2020,24,0.009389671,36033
51,2020,25,0.009389671,36033
51,2020,26,0.009389671,36033
51,2020,27,0.004694836,36033
51,2020,28,0.004694836,36033
51,2020,29,0.009389671,36033
51,2020,30,0.009389671,36033
43,2020,0,0.113234253,36033
51,2020,21,0.018779343,36033
43,2020,2,0.096956829,36033
51,2020,20,0.046948357,36033
43,2020,4,0.091295117,36033
43,2020,5,0.085633404,36033
43,2020,6,0.060863411,36033
43,2020,7,0.043878273,36033
43,2020,8,0.03113942,36033
43,2020,9,0.040339703,36033
43,2020,10,0.03113942,36033
43,2020,11,0.029723992,36033
53,2020,8,0.010362694,36033
43,2020,13,0.019815994,36033
61,2020,18,0.00896861,36033
43,2020,1,0.150035386,36033
51,2020,8,0.009389671,36033
52,2020,27,0.012642225,36033
52,2020,28,0.014136306,36033
52,2020,29,0.01344673,36033
52,2020,30,0.107458913,36033
51,2020,0,0.075117371,36033
51,2020,1,0.23943662,36033
51,2020,2,0.004694836,36033
51,2020,3,0.075117371,36033
51,2020,4,0.164319249,36033
51,2020,5,0.023474178,36033
51,2020,22,0.018779343,36033
51,2020,7,0.014084507,36033
52,2020,26,0.016205034,36033
51,2020,9,0.046948357,36033
51,2020,10,0,36033
51,2020,11,0.056338028,36033
51,2020,12,0.03286385,36033
51,2020,13,0.009389671,36033
51,2020,14,0.009389671,36033
51,2020,15,0.014084507,36033
51,2020,16,0.004694836,36033
51,2020,17,0.004694836,36033
51,2020,18,0.023474178,36033
51,2020,19,0.037558685,36033
51,2020,6,0,36033
61,2020,5,0.08819133,36033
61,2020,20,0.040358744,36033
62,2020,25,0.025362319,36033
62,2020,26,0.017210145,36033
62,2020,27,0.014492754,36033
62,2020,28,0.003623188,36033
62,2020,29,0.009057971,36033
62,2020,30,0.046195652,36033
61,2020,0,0.049327354,36033
61,2020,1,0.055306428,36033
61,2020,2,0.037369208,36033
62,2020,23,0.029891304,36033
61,2020,4,0.12406577,36033
62,2020,22,0.037137681,36033
61,2020,6,0.086696562,36033
61,2020,7,0.070254111,36033
61,2020,8,0.014947683,36033
61,2020,9,0.014947683,36033
61,2020,10,0.011958146,36033
61,2020,11,0.023916293,36033
61,2020,12,0.01793722,36033
61,2020,13,0.062780269,36033
61,2020,14,0.043348281,36033
61,2020,15,0.043348281,36033
61,2020,3,0.037369208,36033
62,2020,11,0.018115942,36033
43,2020,16,0.007784855,36033
43,2020,15,0.014861996,36033
62,2020,1,0.017210145,36033
62,2020,2,0.014492754,36033
62,2020,3,0.024456522,36033
62,2020,4,0.041666667,36033
62,2020,5,0.033514493,36033
62,2020,6,0.030797101,36033
62,2020,7,0.033514493,36033
62,2020,8,0.049818841,36033
62,2020,24,0.033514493,36033
62,2020,10,0.026268116,36033
61,2020,19,0.011958146,36033
62,2020,12,0.024456522,36033
62,2020,13,0.081521739,36033
62,2020,14,0.059782609,36033
62,2020,15,0.059782609,36033
62,2020,16,0.029891304,36033
62,2020,17,0.036231884,36033
62,2020,18,0.016304348,36033
62,2020,19,0.031702899,36033
62,2020,20,0.059782609,36033
62,2020,21,0.03442029,36033
62,2020,9,0.019927536,36033
54,2020,27,0.018910741,36033
54,2020,15,0.028744327,36033
54,2020,16,0.047655068,36033
54,2020,17,0.034795764,36033
54,2020,18,0.046898638,36033
54,2020,19,0.029500756,36033
54,2020,20,0.029500756,36033
54,2020,21,0.031013616,36033
54,2020,22,0.027987897,36033
54,2020,23,0.032526475,36033
54,2020,24,0.031770045,36033
61,2020,16,0.022421525,36033
54,2020,26,0.025718608,36033
54,2020,12,0.028744327,36033
54,2020,28,0.015885023,36033
54,2020,29,0.010590015,36033
54,2020,30,0.145234493,36033
53,2020,0,0.018134715,36033
53,2020,1,0.038860104,36033
53,2020,2,0.020725389,36033
53,2020,3,0.033678756,36033
53,2020,4,0.007772021,36033
53,2020,5,0.015544041,36033
53,2020,6,0.015544041,36033
54,2020,25,0.029500756,36033
54,2020,1,0.048411498,36033
53,2020,7,0,36033
61,2020,21,0.010463378,36033
61,2020,22,0.011958146,36033
61,2020,23,0.013452915,36033
61,2020,24,0.010463378,36033
61,2020,25,0.005979073,36033
61,2020,26,0.013452915,36033
61,2020,27,0.007473842,36033
61,2020,28,0,36033
61,2020,29,0.004484305,36033
54,2020,14,0.030257186,36033
54,2020,0,0.018154312,36033
54,2020,13,0.034795764,36033
54,2020,2,0.044629349,36033
54,2020,3,0.041603631,36033
54,2020,4,0.037821483,36033
54,2020,5,0.027987897,36033
54,2020,6,0.030257186,36033
54,2020,7,0.017397882,36033
54,2020,8,0.015128593,36033
54,2020,9,0.016641452,36033
54,2020,10,0.012102874,36033
54,2020,11,0.009833585,36033
61,2020,17,0.010463378,36033
61,2020,30,0.046337818,36033
21,2020,1,0.036275744,36033
31,2020,20,0.009228412,36033
31,2020,21,0.007098332,36033
31,2020,22,0.005519635,36033
31,2020,23,0.004974056,36033
31,2020,24,0.002994881,36033
31,2020,25,0.003633324,36033
31,2020,26,0.002675659,36033
31,2020,27,0.001764426,36033
31,2020,28,0.001160807,36033
31,2020,29,0.000957665,36033
21,2020,12,0.056080773,36033
21,2020,0,0.012614157,36033
31,2020,17,0.020801653,36033
21,2020,2,0.049184499,36033
21,2020,3,0.060580091,36033
21,2020,4,0.06203969,36033
21,2020,5,0.067998607,36033
21,2020,6,0.071105279,36033
21,2020,7,0.071989073,36033
21,2020,8,0.065989984,36033
21,2020,9,0.050202201,36033
21,2020,10,0.050871743,36033
32,2020,24,0.002672423,36033
31,2020,30,0.010325374,36033
31,2020,6,0.062149582,36033
32,2020,25,0.002466852,36033
32,2020,26,0.001952924,36033
32,2020,27,0.001233426,36033
32,2020,28,0.001541782,36033
32,2020,29,0.000719498,36033
32,2020,30,0.010381334,36033
31,2020,0,0.039235261,36033
31,2020,1,0.109411819,36033
31,2020,2,0.107589353,36033
31,2020,3,0.090183059,36033
31,2020,19,0.011544221,36033
31,2020,5,0.072968298,36033
31,2020,18,0.015514179,36033
31,2020,7,0.046292964,36033
31,2020,8,0.043083334,36033
31,2020,9,0.042415871,36033
31,2020,10,0.0319512,36033
31,2020,11,0.023947439,36033
31,2020,12,0.03596759,36033
31,2020,13,0.031121223,36033
31,2020,14,0.030366699,36033
31,2020,15,0.029031771,36033
31,2020,16,0.026953928,36033
21,2020,13,0.052036744,36033
31,2020,4,0.079137985,36033
11,2020,21,0.019689785,36033
11,2020,9,0.026842401,36033
11,2020,10,0.021377481,36033
11,2020,11,0.051595274,36033
11,2020,12,0.060194487,36033
11,2020,13,0.0683115,36033
11,2020,14,0.06011412,36033
11,2020,15,0.053122237,36033
11,2020,16,0.042433497,36033
11,2020,17,0.051032709,36033
11,2020,18,0.042915696,36033
21,2020,11,0.048314095,36033
11,2020,20,0.023949208,36033
11,2020,6,0.040343968,36033
11,2020,22,0.015349996,36033
11,2020,23,0.011733505,36033
11,2020,24,0.011813871,36033
11,2020,25,0.009322511,36033
11,2020,26,0.007232982,36033
11,2020,27,0.007393715,36033
11,2020,28,0.005063088,36033
62,2020,0,0.039855072,36033
11,2020,30,0.07948244,36033
43,2020,14,0.01910828,36033
11,2020,19,0.029092663,36033
21,2020,26,0.003066499,36033
21,2020,14,0.042422132,36033
21,2020,15,0.036182008,36033
21,2020,16,0.025911246,36033
21,2020,17,0.021385147,36033
21,2020,18,0.015734219,36033
21,2020,19,0.01266772,36033
21,2020,20,0.010953695,36033
21,2020,21,0.007994322,36033
21,2020,22,0.005650928,36033
21,2020,23,0.004767134,36033
11,2020,8,0.03962067,36033
21,2020,25,0.004164546,36033
11,2020,7,0.042513863,36033
21,2020,27,0.002289831,36033
21,2020,28,0.00178098,36033
21,2020,29,0.001981842,36033
21,2020,30,0.044698573,36033
11,2020,0,0.011170939,36033
11,2020,1,0.028610464,36033
11,2020,2,0.030137427,36033
11,2020,3,0.03415575,36033
11,2020,4,0.034879048,36033
11,2020,5,0.036807844,36033
11,2020,29,0.003696858,36033
21,2020,24,0.003066499,36033
42,2020,24,0,36033
41,2020,4,0.090909091,36033
42,2020,13,0.025,36033
42,2020,14,0.025,36033
42,2020,15,0,36033
42,2020,16,0,36033
42,2020,17,0,36033
42,2020,18,0.025,36033
42,2020,19,0,36033
42,2020,20,0,36033
42,2020,21,0,36033
42,2020,11,0,36033
42,2020,23,0,36033
32,2020,23,0.005961558,36033
42,2020,25,0,36033
42,2020,26,0,36033
42,2020,27,0,36033
42,2020,28,0.025,36033
42,2020,29,0,36033
42,2020,30,0,36033
41,2020,0,0.038961039,36033
41,2020,1,0.207792208,36033
41,2020,2,0.051948052,36033
41,2020,3,0.181818182,36033
42,2020,22,0,36033
43,2020,30,0.005661713,36033
43,2020,18,0.008492569,36033
43,2020,19,0.00353857,36033
43,2020,20,0.000707714,36033
43,2020,21,0.00353857,36033
43,2020,22,0.002123142,36033
43,2020,23,0,36033
43,2020,24,0.000707714,36033
43,2020,25,0.000707714,36033
43,2020,26,0,36033
43,2020,27,0,36033
43,2020,17,0.005661713,36033
43,2020,29,0.000707714,36033
42,2020,12,0.075,36033
42,2020,0,0.125,36033
42,2020,1,0.2,36033
42,2020,2,0.15,36033
42,2020,3,0.025,36033
42,2020,4,0.175,36033
42,2020,5,0.05,36033
42,2020,6,0.05,36033
42,2020,7,0,36033
42,2020,8,0,36033
42,2020,9,0,36033
43,2020,28,0.000707714,36033
32,2020,13,0.032069072,36033
32,2020,0,0.047486895,36033
32,2020,1,0.108233117,36033
32,2020,2,0.096823928,36033
32,2020,3,0.097440641,36033
32,2020,4,0.078939254,36033
32,2020,5,0.07174427,36033
32,2020,6,0.061362936,36033
32,2020,7,0.050056532,36033
32,2020,8,0.053551239,36033
32,2020,9,0.042861548,36033
41,2020,30,0,36033
32,2020,11,0.027752081,36033
32,2020,10,0.031966286,36033
32,2020,14,0.029088293,36033
32,2020,15,0.022818378,36033
32,2020,16,0.019015315,36033
32,2020,17,0.017165176,36033
32,2020,18,0.011820331,36033
32,2020,19,0.010175763,36033
32,2020,20,0.00729777,36033
32,2020,21,0.0063727,36033
41,2020,5,0.051948052,36033
42,2020,10,0.05,36033
32,2020,22,0.004111419,36033
41,2020,7,0.077922078,36033
32,2020,12,0.044917258,36033
41,2020,6,0,36033
41,2020,29,0,36033
41,2020,8,0.064935065,36033
41,2020,9,0,36033
41,2020,10,0.038961039,36033
41,2020,11,0.025974026,36033
41,2020,12,0.025974026,36033
41,2020,13,0.064935065,36033
41,2020,14,0.012987013,36033
41,2020,15,0.012987013,36033
41,2020,16,0,36033
41,2020,27,0,36033
41,2020,28,0,36033
41,2020,26,0,36033
41,2020,25,0,36033
41,2020,24,0,36033
41,2020,23,0,36033
41,2020,21,0,36033
41,2020,20,0.012987013,36033
41,2020,19,0.012987013,36033
41,2020,18,0.012987013,36033
41,2020,17,0.012987013,36033
41,2020,22,0,36033
52,2020,3,0.060819526,36035
52,2020,10,0.017164401,36035
52,2020,9,0.029268777,36035
52,2020,8,0.03700764,36035
52,2020,7,0.023514238,36035
52,2020,6,0.033138208,36035
52,2020,2,0.043456692,36035
52,2020,4,0.061414823,36035
52,2020,11,0.020339319,36035
52,2020,24,0.015080861,36035
52,2020,5,0.051096339,36035
52,2020,12,0.034725667,36035
52,2020,13,0.041869233,36035
52,2020,14,0.039388828,36035
52,2020,15,0.036709991,36035
52,2020,16,0.032146046,36035
52,2020,17,0.024605616,36035
52,2020,18,0.023514238,36035
52,2020,19,0.026689156,36035
52,2020,20,0.029566425,36035
52,2020,21,0.025696994,36035
52,2020,23,0.018652644,36035
52,2020,22,0.013989483,36035
53,2020,20,0.055928412,36035
53,2020,8,0.013422819,36035
51,2020,21,0,36035
53,2020,9,0.004474273,36035
52,2020,25,0.021232265,36035
53,2020,11,0.064876957,36035
53,2020,12,0.093959732,36035
53,2020,13,0.058165548,36035
53,2020,14,0.051454139,36035
53,2020,15,0.031319911,36035
53,2020,16,0.033557047,36035
53,2020,17,0.042505593,36035
53,2020,10,0.040268456,36035
53,2020,19,0.053691275,36035
52,2020,1,0.062704633,36035
53,2020,21,0.024608501,36035
53,2020,22,0.006711409,36035
53,2020,23,0.008948546,36035
53,2020,24,0.004474273,36035
53,2020,25,0.008948546,36035
53,2020,26,0.004474273,36035
53,2020,27,0.002237136,36035
53,2020,28,0.002237136,36035
53,2020,29,0.002237136,36035
53,2020,30,0.268456376,36035
52,2020,0,0.034031154,36035
53,2020,18,0.022371365,36035
43,2020,5,0.075935232,36035
51,2020,24,0,36035
51,2020,25,0,36035
51,2020,26,0,36035
51,2020,27,0,36035
51,2020,28,0,36035
51,2020,29,0,36035
51,2020,30,0,36035
43,2020,0,0.101619207,36035
43,2020,1,0.130653266,36035
43,2020,2,0.102735902,36035
51,2020,19,0,36035
43,2020,4,0.094360692,36035
51,2020,20,0,36035
43,2020,6,0.061976549,36035
43,2020,7,0.049134562,36035
43,2020,8,0.04745952,36035
43,2020,9,0.059184813,36035
43,2020,10,0.031267448,36035
43,2020,11,0.046901173,36035
43,2020,12,0.02065885,36035
53,2020,7,0.013422819,36035
61,2020,18,0.010118044,36035
43,2020,13,0.011725293,36035
43,2020,3,0.121161362,36035
51,2020,8,0.035031847,36035
52,2020,27,0.01121143,36035
52,2020,28,0.009227106,36035
52,2020,29,0.010913781,36035
52,2020,30,0.098323246,36035
51,2020,0,0,36035
51,2020,1,0.038216561,36035
51,2020,2,0.057324841,36035
51,2020,3,0.089171975,36035
51,2020,4,0.318471338,36035
51,2020,5,0.111464968,36035
51,2020,23,0,36035
51,2020,7,0.187898089,36035
51,2020,22,0,36035
51,2020,9,0.044585987,36035
51,2020,10,0.01910828,36035
51,2020,11,0.022292994,36035
51,2020,12,0.038216561,36035
51,2020,13,0.006369427,36035
51,2020,14,0,36035
51,2020,15,0,36035
51,2020,16,0,36035
51,2020,17,0,36035
51,2020,18,0,36035
52,2020,26,0.01250124,36035
51,2020,6,0.031847134,36035
61,2020,6,0.037099494,36035
61,2020,20,0.037099494,36035
62,2020,26,0.011458333,36035
62,2020,27,0.015625,36035
62,2020,28,0.004166667,36035
62,2020,29,0.005208333,36035
62,2020,30,0.067708333,36035
61,2020,0,0.099494098,36035
61,2020,1,0.082630691,36035
61,2020,2,0.048903879,36035
61,2020,3,0.045531197,36035
62,2020,24,0.020833333,36035
61,2020,5,0.035413153,36035
62,2020,23,0.017708333,36035
61,2020,7,0.023608769,36035
61,2020,8,0.053962901,36035
61,2020,9,0.02529511,36035
61,2020,10,0.011804384,36035
61,2020,11,0.013490725,36035
61,2020,12,0.013490725,36035
61,2020,13,0.047217538,36035
61,2020,14,0.055649241,36035
61,2020,15,0.028667791,36035
61,2020,16,0.02698145,36035
61,2020,4,0.096121417,36035
62,2020,12,0.005208333,36035
32,2020,24,0.001479168,36035
62,2020,1,0.06875,36035
62,2020,2,0.05625,36035
62,2020,3,0.039583333,36035
62,2020,4,0.077083333,36035
62,2020,5,0.052083333,36035
62,2020,6,0.048958333,36035
62,2020,7,0.0375,36035
62,2020,8,0.039583333,36035
62,2020,9,0.019791667,36035
62,2020,25,0.008333333,36035
62,2020,11,0.016666667,36035
61,2020,19,0.02698145,36035
62,2020,13,0.055208333,36035
62,2020,14,0.035416667,36035
62,2020,15,0.036458333,36035
62,2020,16,0.020833333,36035
62,2020,17,0.029166667,36035
62,2020,18,0.015625,36035
62,2020,19,0.019791667,36035
62,2020,20,0.039583333,36035
62,2020,21,0.029166667,36035
62,2020,22,0.014583333,36035
62,2020,10,0.01875,36035
54,2020,26,0.025714286,36035
54,2020,14,0.028571429,36035
54,2020,15,0.049285714,36035
54,2020,16,0.045714286,36035
54,2020,17,0.036428571,36035
54,2020,18,0.036428571,36035
54,2020,19,0.029285714,36035
54,2020,20,0.035,36035
54,2020,21,0.042142857,36035
54,2020,22,0.025,36035
54,2020,23,0.020714286,36035
61,2020,17,0.023608769,36035
54,2020,25,0.027857143,36035
54,2020,11,0.004285714,36035
54,2020,27,0.02,36035
54,2020,28,0.01,36035
54,2020,29,0.015714286,36035
54,2020,30,0.147142857,36035
53,2020,0,0.008948546,36035
53,2020,1,0.020134228,36035
53,2020,2,0.015659955,36035
53,2020,3,0.008948546,36035
53,2020,4,0.013422819,36035
53,2020,5,0.006711409,36035
54,2020,24,0.015,36035
54,2020,0,0.022857143,36035
53,2020,6,0.013422819,36035
62,2020,0,0.072916667,36035
61,2020,21,0.020236088,36035
61,2020,22,0.016863406,36035
61,2020,23,0.013490725,36035
61,2020,24,0.015177066,36035
61,2020,25,0.023608769,36035
61,2020,26,0.008431703,36035
61,2020,27,0.006745363,36035
61,2020,28,0.001686341,36035
54,2020,13,0.027857143,36035
61,2020,30,0.048903879,36035
54,2020,12,0.027857143,36035
54,2020,1,0.04,36035
54,2020,2,0.045714286,36035
54,2020,3,0.051428571,36035
54,2020,4,0.031428571,36035
54,2020,5,0.030714286,36035
54,2020,6,0.035714286,36035
54,2020,7,0.020714286,36035
54,2020,8,0.018571429,36035
54,2020,9,0.018571429,36035
54,2020,10,0.014285714,36035
43,2020,14,0.010050251,36035
61,2020,29,0.001686341,36035
21,2020,0,0.013839061,36035
32,2020,23,0.002711809,36035
31,2020,20,0.009061828,36035
31,2020,21,0.007190041,36035
31,2020,22,0.005080566,36035
31,2020,23,0.004907252,36035
31,2020,24,0.003154309,36035
31,2020,25,0.00315926,36035
31,2020,26,0.002307548,36035
31,2020,27,0.001396413,36035
31,2020,28,0.001059689,36035
31,2020,18,0.015187228,36035
31,2020,30,0.011750666,36035
31,2020,17,0.020743169,36035
21,2020,1,0.039419288,36035
21,2020,2,0.04660326,36035
21,2020,3,0.060962388,36035
21,2020,4,0.064761519,36035
21,2020,5,0.069547895,36035
21,2020,6,0.070323587,36035
21,2020,7,0.073743686,36035
21,2020,8,0.06869287,36035
11,2020,29,0.004632818,36035
21,2020,10,0.05438663,36035
31,2020,29,0.000965605,36035
31,2020,6,0.062036386,36035
32,2020,25,0.001479168,36035
32,2020,26,0.001068288,36035
32,2020,27,0.001068288,36035
32,2020,28,0.000739584,36035
32,2020,29,0.000575232,36035
32,2020,30,0.008299778,36035
31,2020,0,0.039208501,36035
31,2020,1,0.101462767,36035
31,2020,2,0.098551098,36035
31,2020,3,0.082091252,36035
31,2020,19,0.010794965,36035
31,2020,5,0.074643717,36035
21,2020,13,0.049952841,36035
31,2020,7,0.050221346,36035
31,2020,8,0.045487408,36035
31,2020,9,0.045952878,36035
31,2020,10,0.034588454,36035
31,2020,11,0.026289206,36035
31,2020,12,0.039317441,36035
31,2020,13,0.033152427,36035
31,2020,14,0.032548305,36035
31,2020,15,0.030572529,36035
31,2020,16,0.028086716,36035
31,2020,4,0.079031028,36035
11,2020,20,0.027922119,36035
11,2020,8,0.036060853,36035
11,2020,9,0.02516747,36035
11,2020,10,0.024729231,36035
11,2020,11,0.047955926,36035
11,2020,12,0.05221311,36035
11,2020,13,0.060539661,36035
11,2020,14,0.058035435,36035
11,2020,15,0.054404307,36035
11,2020,16,0.044637826,36035
11,2020,17,0.051900081,36035
11,2020,30,0.088086145,36035
11,2020,19,0.033055782,36035
11,2020,5,0.035873036,36035
11,2020,21,0.02172416,36035
11,2020,22,0.018030426,36035
11,2020,23,0.012270707,36035
11,2020,24,0.013021975,36035
11,2020,25,0.009390847,36035
11,2020,26,0.0077631,36035
11,2020,27,0.007512678,36035
11,2020,28,0.005822325,36035
43,2020,15,0.01228364,36035
32,2020,22,0.002711809,36035
11,2020,18,0.042258812,36035
21,2020,25,0.003578764,36035
21,2020,9,0.050922457,36035
21,2020,14,0.038705299,36035
21,2020,15,0.032958121,36035
21,2020,16,0.025113048,36035
21,2020,17,0.019885938,36035
21,2020,18,0.015443335,36035
21,2020,19,0.012367008,36035
21,2020,20,0.010163336,36035
21,2020,21,0.007113454,36035
21,2020,22,0.005315257,36035
11,2020,7,0.038627684,36035
21,2020,24,0.002979365,36035
11,2020,6,0.035309585,36035
21,2020,26,0.002318263,36035
21,2020,27,0.002089081,36035
21,2020,28,0.001833455,36035
21,2020,29,0.001948046,36035
21,2020,30,0.047616949,36035
11,2020,0,0.014023665,36035
11,2020,1,0.028297752,36035
11,2020,2,0.029612471,36035
11,2020,3,0.035622613,36035
