OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,BLOCKCE20,GEOID20,NAME20,MTFCC20,UR20,UACE20,UATYPE20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20
11222,36,119,005400,2007,361190054002007,Block 2007,G5040, , , ,S,2468,0,+40.9057090,-073.8137760
11223,36,119,005500,3031,361190055003031,Block 3031,G5040, , , ,S,0,2778,+40.8963624,-073.8188426
11224,36,119,002600,2034,361190026002034,Block 2034,G5040, , , ,S,4750,0,+40.8897260,-073.8226943
11225,36,119,012202,3000,361190122023000,Block 3000,G5040, , , ,S,2117,0,+41.1399226,-073.7928634
11226,36,119,008302,1012,361190083021012,Block 1012,G5040, , , ,S,2010,0,+41.0218638,-073.6723635
11227,36,119,008302,1013,361190083021013,Block 1013,G5040, , , ,S,1677,0,+41.0226985,-073.6709409
11228,36,119,008200,3005,361190082003005,Block 3005,G5040, , , ,S,4086,0,+41.0235258,-073.6694776
11229,36,119,008200,3003,361190082003003,Block 3003,G5040, , , ,S,2690,0,+41.0242971,-073.6681263
11230,36,119,008200,3000,361190082003000,Block 3000,G5040, , , ,S,2679,0,+41.0249107,-073.6670508
11231,36,119,008200,2007,361190082002007,Block 2007,G5040, , , ,S,16442,0,+41.0136660,-073.6773577
11232,36,119,007901,1008,361190079011008,Block 1008,G5040, , , ,S,501,0,+40.9920726,-073.6773210
11233,36,119,008403,2011,361190084032011,Block 2011,G5040, , , ,S,21242,0,+40.9729035,-073.7077764
11234,36,119,010702,1009,361190107021009,Block 1009,G5040, , , ,S,14675,0,+40.9904435,-073.8103798
11235,36,119,012303,3006,361190123033006,Block 3006,G5040, , , ,S,1189537,0,+41.1239853,-073.7240570
11236,36,119,008404,1008,361190084041008,Block 1008,G5040, , , ,S,17653,0,+40.9674388,-073.7103725
11237,36,119,008000,3005,361190080003005,Block 3005,G5040, , , ,S,19414,0,+41.0039787,-073.6674762
11238,36,119,005300,3003,361190053003003,Block 3003,G5040, , , ,S,10315,0,+40.9145426,-073.8076031
11239,36,119,006801,3037,361190068013037,Block 3037,G5040, , , ,S,1542,0,+40.9702538,-073.7819780
11240,36,119,006802,3021,361190068023021,Block 3021,G5040, , , ,S,72226,0,+40.9531565,-073.7977072
11241,36,119,008403,1005,361190084031005,Block 1005,G5040, , , ,S,17526,0,+40.9680969,-073.7230292
11242,36,119,014901,2010,361190149012010,Block 2010,G5040, , , ,S,3734,0,+41.2730220,-073.7048423
11243,36,119,012102,2016,361190121022016,Block 2016,G5040, , , ,S,39333,0,+41.1186394,-073.7812906
11244,36,119,005002,2020,361190050022020,Block 2020,G5040, , , ,S,12358,0,+40.9759160,-073.8062568
11245,36,119,005002,2023,361190050022023,Block 2023,G5040, , , ,S,27557,0,+40.9711204,-073.8064210
11246,36,119,004802,1009,361190048021009,Block 1009,G5040, , , ,S,20657,0,+40.9604979,-073.8150638
11247,36,119,005002,1014,361190050021014,Block 1014,G5040, , , ,S,9930,0,+40.9604275,-073.8136926
11248,36,119,005002,1012,361190050021012,Block 1012,G5040, , , ,S,47445,0,+40.9620191,-073.8116381
11249,36,119,005002,3012,361190050023012,Block 3012,G5040, , , ,S,250340,0,+40.9605184,-073.8076028
11250,36,119,010000,4006,361190100004006,Block 4006,G5040, , , ,S,10433,0,+41.0022057,-073.7987414
11251,36,119,010000,4014,361190100004014,Block 4014,G5040, , , ,S,57843,0,+40.9955558,-073.8015602
11252,36,119,010000,4035,361190100004035,Block 4035,G5040, , , ,S,23496,0,+40.9972081,-073.7972124
11253,36,119,010000,2008,361190100002008,Block 2008,G5040, , , ,S,23786,0,+41.0051252,-073.7918763
11254,36,119,010000,4026,361190100004026,Block 4026,G5040, , , ,S,65169,0,+40.9976927,-073.7932159
11255,36,119,014907,3007,361190149073007,Block 3007,G5040, , , ,S,358728,6297,+41.3325334,-073.7480003
11256,36,119,014806,4002,361190148064002,Block 4002,G5040, , , ,S,61659,0,+41.3059729,-073.8120863
11257,36,119,014806,4010,361190148064010,Block 4010,G5040, , , ,S,47494,0,+41.2993013,-073.8133477
11258,36,119,014806,4005,361190148064005,Block 4005,G5040, , , ,S,45139,0,+41.3017682,-073.8149276
11259,36,119,014806,3010,361190148063010,Block 3010,G5040, , , ,S,27895,0,+41.3045672,-073.8049046
11260,36,119,005400,2003,361190054002003,Block 2003,G5040, , , ,S,5185,0,+40.9070264,-073.8125803
11261,36,119,014808,2009,361190148082009,Block 2009,G5040, , , ,S,106025,0,+41.2712593,-073.8009387
11262,36,119,014808,2004,361190148082004,Block 2004,G5040, , , ,S,90571,0,+41.2967728,-073.7979099
11263,36,119,000900,1015,361190009001015,Block 1015,G5040, , , ,S,8801,0,+40.9768681,-073.8670566
11264,36,119,001900,1000,361190019001000,Block 1000,G5040, , , ,S,70740,0,+40.9676737,-073.8639070
11265,36,119,001800,1001,361190018001001,Block 1001,G5040, , , ,S,13962,0,+40.9594691,-073.8642946
11266,36,119,010701,1034,361190107011034,Block 1034,G5040, , , ,S,49522,0,+40.9968183,-073.8485668
11267,36,119,010600,3028,361190106003028,Block 3028,G5040, , , ,S,12865,0,+41.0074599,-073.8450718
11268,36,119,010600,3026,361190106003026,Block 3026,G5040, , , ,S,10816,0,+41.0083257,-073.8441621
11269,36,119,010600,2007,361190106002007,Block 2007,G5040, , , ,S,52449,0,+41.0081160,-073.8379523
11270,36,119,010701,2002,361190107012002,Block 2002,G5040, , , ,S,32100,0,+40.9867297,-073.8382179
11271,36,119,010701,3031,361190107013031,Block 3031,G5040, , , ,S,99273,0,+41.0019833,-073.8296403
11272,36,119,010701,2015,361190107012015,Block 2015,G5040, , , ,S,8514,0,+40.9888297,-073.8393788
11273,36,119,002000,4000,361190020004000,Block 4000,G5040, , , ,S,248804,0,+40.9769740,-073.8404693
11274,36,119,010701,2011,361190107012011,Block 2011,G5040, , , ,S,55920,0,+40.9894590,-073.8277824
11275,36,119,010701,2008,361190107012008,Block 2008,G5040, , , ,S,17404,0,+40.9872931,-073.8311817
11276,36,119,008301,2007,361190083012007,Block 2007,G5040, , , ,S,1284,0,+41.0140797,-073.6797119
11277,36,119,005001,2015,361190050012015,Block 2015,G5040, , , ,S,14805,0,+40.9805318,-073.8094105
11278,36,119,005002,2008,361190050022008,Block 2008,G5040, , , ,S,24158,0,+40.9692550,-073.8090228
11279,36,119,005002,2004,361190050022004,Block 2004,G5040, , , ,S,18397,0,+40.9761317,-073.8103437
11280,36,119,005001,2020,361190050012020,Block 2020,G5040, , , ,S,32817,0,+40.9797428,-073.8047873
11281,36,119,005001,2024,361190050012024,Block 2024,G5040, , , ,S,14305,0,+40.9788878,-073.8028185
11282,36,119,007901,1004,361190079011004,Block 1004,G5040, , , ,S,4755,0,+40.9932529,-073.6779903
11283,36,119,014806,5013,361190148065013,Block 5013,G5040, , , ,S,149374,154348,+41.3351693,-073.7939193
11284,36,119,014810,2008,361190148102008,Block 2008,G5040, , , ,S,44452,0,+41.3201896,-073.7984534
11285,36,119,002203,1005,361190022031005,Block 1005,G5040, , , ,S,5089,0,+40.9457347,-073.8542368
11286,36,119,002202,4007,361190022024007,Block 4007,G5040, , , ,S,36679,0,+40.9459372,-073.8463160
11287,36,119,002202,1002,361190022021002,Block 1002,G5040, , , ,S,28547,0,+40.9497398,-073.8421641
11288,36,119,002202,4018,361190022024018,Block 4018,G5040, , , ,S,30086,0,+40.9463176,-073.8420869
11289,36,119,002204,3003,361190022043003,Block 3003,G5040, , , ,S,35809,0,+40.9368902,-073.8517060
11290,36,119,002202,4005,361190022024005,Block 4005,G5040, , , ,S,23238,0,+40.9446666,-073.8453522
11291,36,119,002202,4013,361190022024013,Block 4013,G5040, , , ,S,5682,0,+40.9442834,-073.8437399
11292,36,119,002204,4007,361190022044007,Block 4007,G5040, , , ,S,10989,0,+40.9380743,-073.8458692
11293,36,119,011000,1004,361190110001004,Block 1004,G5040, , , ,S,13944,0,+41.0643574,-073.8097281
11294,36,119,013600,1002,361190136001002,Block 1002,G5040, , , ,S,49751,0,+41.1683751,-073.8581253
11295,36,119,007700,2015,361190077002015,Block 2015,G5040, , , ,S,344294,0,+40.9768777,-073.6895128
11296,36,119,007600,5014,361190076005014,Block 5014,G5040, , , ,S,10506,0,+40.9678502,-073.6859009
11297,36,119,007100,1002,361190071001002,Block 1002,G5040, , , ,S,13236,0,+40.9285758,-073.7469658
11298,36,119,007100,3034,361190071003034,Block 3034,G5040, , , ,S,7933,0,+40.9210331,-073.7492001
11299,36,119,015100,1003,361190151001003,Block 1003,G5040, , , ,S,19054,0,+40.9280119,-073.8130225
11300,36,119,007100,3045,361190071003045,Block 3045,G5040, , , ,S,8017,0,+40.9182298,-073.7490518
11301,36,119,008403,2021,361190084032021,Block 2021,G5040, , , ,S,11672,0,+40.9737815,-073.7189709
11302,36,119,008500,1011,361190085001011,Block 1011,G5040, , , ,S,119637,0,+40.9919444,-073.7152530
11303,36,119,008500,1027,361190085001027,Block 1027,G5040, , , ,S,110897,0,+40.9865308,-073.7147159
11304,36,119,008403,1009,361190084031009,Block 1009,G5040, , , ,S,11766,0,+40.9736761,-073.7207763
11305,36,119,008301,2017,361190083012017,Block 2017,G5040, , , ,S,8421,0,+41.0086891,-073.6800449
11306,36,119,008200,5006,361190082005006,Block 5006,G5040, , , ,S,8135,0,+41.0080780,-073.6785418
11307,36,119,007902,2001,361190079022001,Block 2001,G5040, , , ,S,25138,0,+41.0044492,-073.6754178
11308,36,119,008200,3002,361190082003002,Block 3002,G5040, , , ,S,4417,0,+41.0245536,-073.6683364
11309,36,119,007600,4006,361190076004006,Block 4006,G5040, , , ,S,23624,0,+40.9633650,-073.6850783
11310,36,119,013000,4003,361190130004003,Block 4003,G5040, , , ,S,66952,0,+41.1959533,-073.7304711
11311,36,119,015100,4012,361190151004012,Block 4012,G5040, , , ,S,14740,0,+40.9182881,-073.8176763
11312,36,119,012202,4006,361190122024006,Block 4006,G5040, , , ,S,41136,0,+41.1384653,-073.7901184
11313,36,119,003400,3004,361190034003004,Block 3004,G5040, , , ,S,19182,0,+40.9109586,-073.8195370
11314,36,119,003400,4007,361190034004007,Block 4007,G5040, , , ,S,5053,0,+40.9073035,-073.8189430
11315,36,119,015100,4004,361190151004004,Block 4004,G5040, , , ,S,214480,0,+40.9246566,-073.8119543
11316,36,119,005200,1010,361190052001010,Block 1010,G5040, , , ,S,25705,0,+40.9304410,-073.8052385
11317,36,119,005300,1005,361190053001005,Block 1005,G5040, , , ,S,8194,0,+40.9240375,-073.8069750
11318,36,119,005300,1007,361190053001007,Block 1007,G5040, , , ,S,10121,0,+40.9235212,-073.8047590
11319,36,119,005300,2004,361190053002004,Block 2004,G5040, , , ,S,18771,0,+40.9188613,-073.8102704
11320,36,119,007200,2014,361190072002014,Block 2014,G5040, , , ,S,20274,0,+40.9388660,-073.7301537
11321,36,119,008500,3039,361190085003039,Block 3039,G5040, , , ,S,53772,0,+41.0064744,-073.6950864
11322,36,119,008302,4001,361190083024001,Block 4001,G5040, , , ,S,22465,0,+41.0215564,-073.6858267
11323,36,119,008302,3013,361190083023013,Block 3013,G5040, , , ,S,40384,0,+41.0329998,-073.6848422
11324,36,119,008302,4019,361190083024019,Block 4019,G5040, , , ,S,16690,0,+41.0104293,-073.6929152
11325,36,119,008302,2008,361190083022008,Block 2008,G5040, , , ,S,27734,0,+41.0226691,-073.6844537
11326,36,119,008200,1009,361190082001009,Block 1009,G5040, , , ,S,19736,0,+41.0152471,-073.6749859
11327,36,119,008301,2006,361190083012006,Block 2006,G5040, , , ,S,4733,0,+41.0137823,-073.6796615
11328,36,119,008500,2003,361190085002003,Block 2003,G5040, , , ,S,89214,0,+41.0007832,-073.6976963
11329,36,119,006000,4007,361190060004007,Block 4007,G5040, , , ,S,34152,0,+40.9180707,-073.7765162
11330,36,119,014901,2006,361190149012006,Block 2006,G5040, , , ,S,814604,16769,+41.3037362,-073.7116934
11331,36,119,007200,4010,361190072004010,Block 4010,G5040, , , ,S,138244,0,+40.9323191,-073.7393771
11332,36,119,007500,2002,361190075002002,Block 2002,G5040, , , ,S,408684,0,+40.9659013,-073.6925382
11333,36,119,004100,3012,361190041003012,Block 3012,G5040, , , ,S,12046,0,+40.9147465,-073.8247681
11334,36,119,003300,4002,361190033004002,Block 4002,G5040, , , ,S,1276,0,+40.9082904,-073.8279600
11335,36,119,007200,5008,361190072005008,Block 5008,G5040, , , ,S,47497,0,+40.9442639,-073.7461266
11336,36,119,007200,5007,361190072005007,Block 5007,G5040, , , ,S,174250,0,+40.9420107,-073.7435954
11337,36,119,007200,5006,361190072005006,Block 5006,G5040, , , ,S,11604,0,+40.9433081,-073.7441306
11338,36,119,007300,2015,361190073002015,Block 2015,G5040, , , ,S,5419,0,+40.9557343,-073.7380140
11339,36,119,007200,1001,361190072001001,Block 1001,G5040, , , ,S,7318,0,+40.9538211,-073.7360919
11340,36,119,007200,3008,361190072003008,Block 3008,G5040, , , ,S,20551,0,+40.9489606,-073.7378132
11341,36,119,007200,3012,361190072003012,Block 3012,G5040, , , ,S,52086,0,+40.9472244,-073.7359218
11342,36,119,007401,3002,361190074013002,Block 3002,G5040, , , ,S,29938,0,+40.9570038,-073.7274339
11343,36,119,007402,3004,361190074023004,Block 3004,G5040, , , ,S,6564,0,+40.9532247,-073.7199219
11344,36,119,008500,3025,361190085003025,Block 3025,G5040, , , ,S,30208,0,+41.0105825,-073.7007158
11345,36,119,004600,1006,361190046001006,Block 1006,G5040, , , ,S,17138,0,+40.9435973,-073.8336923
11346,36,119,005100,3003,361190051003003,Block 3003,G5040, , , ,S,16214,0,+40.9589332,-073.8119566
11347,36,119,005300,3001,361190053003001,Block 3001,G5040, , , ,S,55714,0,+40.9163214,-073.8052294
11348,36,119,006200,2003,361190062002003,Block 2003,G5040, , , ,S,69424,0,+40.9113175,-073.7945396
11349,36,119,004700,1024,361190047001024,Block 1024,G5040, , , ,S,15982,0,+40.9343348,-073.8150571
11350,36,119,005200,1018,361190052001018,Block 1018,G5040, , , ,S,0,20172,+40.9393575,-073.8046175
11351,36,119,015100,2013,361190151002013,Block 2013,G5040, , , ,S,31494,0,+40.9272295,-073.8246626
11352,36,119,002103,1004,361190021031004,Block 1004,G5040, , , ,S,15054,0,+40.9776368,-073.8178015
11353,36,119,001504,2000,361190015042000,Block 2000,G5040, , , ,S,31368,0,+40.9136876,-073.8604760
11354,36,119,002404,3005,361190024043005,Block 3005,G5040, , , ,S,14471,0,+40.9181102,-073.8557634
11355,36,119,002403,4004,361190024034004,Block 4004,G5040, , , ,S,15260,0,+40.9165629,-073.8548208
11356,36,119,001504,2003,361190015042003,Block 2003,G5040, , , ,S,19207,0,+40.9118028,-073.8599110
11357,36,119,001504,2006,361190015042006,Block 2006,G5040, , , ,S,11530,0,+40.9100384,-073.8588685
11358,36,119,001504,1001,361190015041001,Block 1001,G5040, , , ,S,6306,0,+40.9103904,-073.8576776
11359,36,119,001504,3005,361190015043005,Block 3005,G5040, , , ,S,24935,0,+40.9074082,-073.8593698
11360,36,119,013700,3015,361190137003015,Block 3015,G5040, , , ,S,815301,0,+41.1770358,-073.8574499
11361,36,119,013600,1004,361190136001004,Block 1004,G5040, , , ,S,92222,0,+41.1655833,-073.8595426
11362,36,119,013402,3011,361190134023011,Block 3011,G5040, , , ,S,15091,0,+41.1629500,-073.8605963
11363,36,119,013402,3009,361190134023009,Block 3009,G5040, , , ,S,17804,0,+41.1635884,-073.8559635
11364,36,119,013700,3003,361190137003003,Block 3003,G5040, , , ,S,48638,0,+41.1838584,-073.8469161
11365,36,119,014805,2073,361190148052073,Block 2073,G5040, , , ,S,516125,37409,+41.2084091,-073.8210372
11366,36,119,013700,3012,361190137003012,Block 3012,G5040, , , ,S,323894,0,+41.1785732,-073.8354653
11367,36,119,013700,3001,361190137003001,Block 3001,G5040, , , ,S,10982,0,+41.1838952,-073.8484014
11368,36,119,009201,1014,361190092011014,Block 1014,G5040, , , ,S,15488,0,+41.0197547,-073.7824278
11369,36,119,009202,1008,361190092021008,Block 1008,G5040, , , ,S,16710,0,+41.0179188,-073.7782859
11370,36,119,009900,1003,361190099001003,Block 1003,G5040, , , ,S,71305,0,+41.0110181,-073.7763148
11371,36,119,010701,4000,361190107014000,Block 4000,G5040, , , ,S,175565,0,+41.0050116,-073.8183387
11372,36,119,010701,3022,361190107013022,Block 3022,G5040, , , ,S,32577,0,+41.0050461,-073.8230422
11373,36,119,010701,4013,361190107014013,Block 4013,G5040, , , ,S,10646,0,+40.9991688,-073.8208910
11374,36,119,010701,4012,361190107014012,Block 4012,G5040, , , ,S,13375,0,+40.9985556,-073.8198696
11375,36,119,010701,4002,361190107014002,Block 4002,G5040, , , ,S,90872,0,+40.9991862,-073.8169940
11376,36,119,001503,4000,361190015034000,Block 4000,G5040, , , ,S,255008,355475,+40.9086985,-073.8703224
11377,36,119,001401,3015,361190014013015,Block 3015,G5040, , , ,S,1348,0,+40.9196768,-073.8680859
11378,36,119,001401,2012,361190014012012,Block 2012,G5040, , , ,S,3267,0,+40.9209868,-073.8641072
11379,36,119,001503,3009,361190015033009,Block 3009,G5040, , , ,S,14027,0,+40.9069115,-073.8699371
11380,36,119,013104,4011,361190131044011,Block 4011,G5040, , , ,S,6804,0,+41.1617154,-073.7822793
11381,36,119,002405,2002,361190024052002,Block 2002,G5040, , , ,S,10899,0,+40.9287780,-073.8621947
11382,36,119,002405,2004,361190024052004,Block 2004,G5040, , , ,S,25211,0,+40.9274917,-073.8609980
11383,36,119,014805,2008,361190148052008,Block 2008,G5040, , , ,S,1932,0,+41.2597289,-073.8409060
11384,36,119,014606,3019,361190146063019,Block 3019,G5040, , , ,S,21911,0,+41.2384094,-073.8486448
11385,36,119,009701,2003,361190097012003,Block 2003,G5040, , , ,S,4987,0,+41.0059849,-073.7543552
11386,36,119,013500,1016,361190135001016,Block 1016,G5040, , , ,S,9540,0,+41.1744084,-073.8465262
11387,36,119,014805,2075,361190148052075,Block 2075,G5040, , , ,S,1104152,161421,+41.2158693,-073.8350654
11388,36,119,013800,1006,361190138001006,Block 1006,G5040, , , ,S,26853,0,+41.2028957,-073.8772926
11389,36,119,013800,2011,361190138002011,Block 2011,G5040, , , ,S,29497,0,+41.1993193,-073.8743392
11390,36,119,011102,2035,361190111022035,Block 2035,G5040, , , ,S,11425,0,+41.0230040,-073.8305090
11391,36,119,010600,1003,361190106001003,Block 1003,G5040, , , ,S,7557,0,+41.0212357,-073.8338774
11392,36,119,010804,2001,361190108042001,Block 2001,G5040, , , ,S,17651,0,+41.0208499,-073.7949631
11393,36,119,010804,1020,361190108041020,Block 1020,G5040, , , ,S,15465,0,+41.0168742,-073.7939811
11394,36,119,002300,2014,361190023002014,Block 2014,G5040, , , ,S,19693,0,+40.9413123,-073.8609369
11395,36,119,002300,2021,361190023002021,Block 2021,G5040, , , ,S,9171,0,+40.9342736,-073.8617965
11396,36,119,002300,2005,361190023002005,Block 2005,G5040, , , ,S,11513,0,+40.9438252,-073.8568827
11397,36,119,002300,2017,361190023002017,Block 2017,G5040, , , ,S,6538,0,+40.9351938,-073.8609152
11398,36,119,002204,4002,361190022044002,Block 4002,G5040, , , ,S,137516,0,+40.9431145,-073.8481118
11399,36,119,002204,3006,361190022043006,Block 3006,G5040, , , ,S,12504,0,+40.9371769,-073.8555146
11400,36,119,002401,1007,361190024011007,Block 1007,G5040, , , ,S,6852,0,+40.9331576,-073.8562342
11401,36,119,002405,1002,361190024051002,Block 1002,G5040, , , ,S,14121,0,+40.9265718,-073.8580323
11402,36,119,014605,2002,361190146052002,Block 2002,G5040, , , ,S,114237,0,+41.2325530,-073.9000658
11403,36,119,014606,4011,361190146064011,Block 4011,G5040, , , ,S,187980,0,+41.2227938,-073.8639872
11404,36,119,014500,3006,361190145003006,Block 3006,G5040, , , ,S,213998,0,+41.2846509,-073.9069847
11405,36,119,007100,3031,361190071003031,Block 3031,G5040, , , ,S,6047,0,+40.9215117,-073.7482504
11406,36,119,985000,1001,361199850001001,Block 1001,G5040, , , ,S,2079,0,+41.0465005,-073.6932044
11407,36,119,014806,5009,361190148065009,Block 5009,G5040, , , ,S,4334,0,+41.3318010,-073.8115889
11408,36,119,003300,4005,361190033004005,Block 4005,G5040, , , ,S,23717,0,+40.9063998,-073.8266367
11409,36,119,007500,2025,361190075002025,Block 2025,G5040, , , ,S,10572,0,+40.9682952,-073.6935167
11410,36,119,007600,5000,361190076005000,Block 5000,G5040, , , ,S,33461,0,+40.9794575,-073.6793471
11411,36,119,007300,1026,361190073001026,Block 1026,G5040, , , ,S,6444,0,+40.9471510,-073.7490147
11412,36,119,008602,4042,361190086024042,Block 4042,G5040, , , ,S,15668,0,+41.0142648,-073.7198698
11413,36,119,007300,1023,361190073001023,Block 1023,G5040, , , ,S,13953,0,+40.9484126,-073.7464726
11414,36,119,007300,2019,361190073002019,Block 2019,G5040, , , ,S,10123,0,+40.9555251,-073.7402472
11415,36,119,010701,1004,361190107011004,Block 1004,G5040, , , ,S,57390,0,+40.9937132,-073.8412208
11416,36,119,008302,3006,361190083023006,Block 3006,G5040, , , ,S,1190851,20980,+41.0499784,-073.6914509
11417,36,119,007200,2018,361190072002018,Block 2018,G5040, , , ,S,2821,0,+40.9386537,-073.7350906
11418,36,119,010000,3005,361190100003005,Block 3005,G5040, , , ,S,1789,0,+41.0103954,-073.7950975
11419,36,119,012304,1002,361190123041002,Block 1002,G5040, , , ,S,154285,0,+41.1506934,-073.6700140
