OBJECTID,AREASYMBOL,SPATIALVER,MUSYM,MUKEY,SHAPEAREA,SHAPELEN
12699,NY119,3,SuB,309671,112099.795938065,1902.71783221326
12700,NY119,3,ChC,309695,951117.952381596,6689.45285131679
12701,NY119,3,ClC,309699,55376.3919458845,1433.95547485195
12702,NY119,3,LcB,309717,243843.865603063,3116.61513188046
12703,NY119,3,HnD,309711,396534.38254555,3285.02342538858
12704,NY119,3,Ub,309672,79872.6095152747,1390.80747088025
12705,NY119,3,HnB,309709,95193.7476525751,1647.32373849675
12706,NY119,3,ClC,309699,119603.87818181,1612.86424227468
12707,NY119,3,SuB,309671,136427.015883704,2199.94767636471
12708,NY119,3,Sm,309744,137414.634275081,1660.26435183716
12709,NY119,3,HrF,309712,603113.506573219,4807.54509998926
12710,NY119,3,CtC,309705,72870.2471191155,1112.86363218303
12711,NY119,3,SuB,309671,126627.380842915,1482.44558850276
12712,NY119,3,Sh,309743,150220.220082308,1900.99630941712
12713,NY119,3,PnB,309721,111900.246571258,1629.68488607707
12714,NY119,3,PnC,309722,291185.712999873,3982.64638133543
12715,NY119,3,ChC,309695,1401469.19049934,10201.363341655
12716,NY119,3,CtC,309705,186730.141103486,2466.56772338505
12717,NY119,3,Sm,309744,165363.060634211,1816.93925969266
12718,NY119,3,Pa,309719,336600.21144547,3021.58419803734
12719,NY119,3,Uc,309673,74865.0549096783,1150.84414083702
12720,NY119,3,Pw,309729,133139.766756023,2029.713391793
12721,NY119,3,CsD,309704,410963.052934391,4381.07690881367
12722,NY119,3,CuD,309706,118864.02843952,1961.03683053457
12723,NY119,3,PnD,309723,127318.717103041,2424.08017097506
12724,NY119,3,LcA,309716,112270.014180526,3151.60396750696
12725,NY119,3,W,309689,412282.498341016,3455.74109542911
12726,NY119,3,Pa,309719,55909.0930434104,1075.87261808116
12727,NY119,3,CuD,309706,57724.7667830592,1117.26980244985
12728,NY119,3,Pw,309729,117940.078385523,1673.6896575931
12729,NY119,3,PnB,309721,2110988.21972033,9149.6801304283
12730,NY119,3,W,309689,124511.315747142,1625.98876991635
12731,NY119,3,ChE,309697,712714.92955464,8141.79808273391
12732,NY119,3,KnC,309715,328987.581794215,3623.87612932438
12733,NY119,3,RdA,309731,804256.648313406,7138.93166064254
12734,NY119,3,LcB,309717,156988.287082192,2338.13729629371
12735,NY119,3,PnD,309723,373382.921124291,4538.66456648179
12736,NY119,3,Pw,309729,441553.77042737,4711.82958297721
12737,NY119,3,LcA,309716,64021.315988412,955.056412111744
12738,NY119,3,CsD,309704,4032436.68711054,31059.4198308032
12739,NY119,3,Ff,309707,1875922.60909647,13758.8730838291
12740,NY119,3,RhE,309738,449036.550300359,2871.3533093216
12741,NY119,3,UlC,309679,231161.987306652,1996.44055797991
12742,NY119,3,W,309689,22367.8509114639,708.057481837416
12743,NY119,3,CrC,309703,512752.015414331,4513.81441680647
12744,NY119,3,CrC,309703,577852.039565286,3912.17817904444
12745,NY119,3,RhC,309736,78880.3016199152,1408.53709744796
12746,NY119,3,CsD,309704,138532.00307764,2086.37570573852
12747,NY119,3,RhE,309738,97952.3864621845,1762.63907608924
12748,NY119,3,CrC,309703,508866.141083976,4651.37808229169
12749,NY119,3,ChC,309695,78039.9351959899,1539.53170366307
12750,NY119,3,LcB,309717,7320.93330288415,357.015827739927
12751,NY119,3,UpC,309683,224349.680185447,2159.9042214957
12752,NY119,3,CsD,309704,326820.418758539,3331.39586248345
12753,NY119,3,CrC,309703,219588.302540575,1991.46856771798
12754,NY119,3,Ce,309693,126210.804630306,1774.15119468144
12755,NY119,3,SuB,309671,61218.8689535672,978.228466489357
12756,NY119,3,CuD,309706,534409.610757333,5300.22140000044
12757,NY119,3,CtC,309705,142861.978866535,1683.79453796034
12758,NY119,3,PnD,309723,114531.84061768,1712.70183960371
12759,NY119,3,CrC,309703,760669.787474579,4622.10692111353
12760,NY119,3,CrC,309703,4234583.93955404,19380.8821182844
12761,NY119,3,PnC,309722,140167.422770642,1919.44183862867
12762,NY119,3,PnD,309723,292293.632431248,2689.11871650389
12763,NY119,3,CrC,309703,1595144.44069191,6909.39653896845
12764,NY119,3,CrC,309703,288246.63212026,2820.56497658182
12765,NY119,3,CrC,309703,225766.570465345,1828.45418101378
12766,NY119,3,CrC,309703,188958.717839664,2314.2564420133
12767,NY119,3,Sh,309743,160339.460845693,2010.29012577822
12768,NY119,3,HrF,309712,69060.7662572271,1574.38117194663
12769,NY119,3,CuD,309706,172479.120670268,2534.87056138158
12770,NY119,3,ChB,309694,542076.847282732,7499.19327841323
12771,NY119,3,ChC,309695,96042.4022248096,1650.7585694862
12772,NY119,3,CrC,309703,454384.461054556,4142.63472243077
12773,NY119,3,CsD,309704,3150682.24579032,11963.3356106503
12774,NY119,3,CrC,309703,700877.298813365,3833.91282980153
12775,NY119,3,PnC,309722,466619.594371415,5383.91039547109
12776,NY119,3,ChC,309695,506209.140990366,3396.75890064517
12777,NY119,3,SuB,309671,108448.828244546,1346.2983106029
12778,NY119,3,HrF,309712,333679.821372725,3689.66128411244
12779,NY119,3,Uc,309673,183567.400844071,1812.41945155097
12780,NY119,3,Ff,309707,1527485.58989676,11756.6346316936
12781,NY119,3,CrC,309703,2232909.57593042,12206.6409542461
12782,NY119,3,CtC,309705,59439.5137814176,990.992740891723
12783,NY119,3,Ce,309693,702605.787302257,5069.61327152571
12784,NY119,3,ChC,309695,658876.157336806,4912.51215019926
12785,NY119,3,CrC,309703,458017.86428398,3992.66294391306
12786,NY119,3,CtC,309705,1157668.52232579,8815.64322657317
12787,NY119,3,CrC,309703,141609.006863379,2058.04090479884
12788,NY119,3,CrC,309703,3591192.11474676,22267.0802997933
12789,NY119,3,PnB,309721,1211901.47922503,6649.69306270957
12790,NY119,3,CrC,309703,215115.999306021,2022.57743720794
12791,NY119,3,CrC,309703,509159.842577437,5922.61957092185
12792,NY119,3,PnC,309722,163021.716418423,2063.08318286918
12793,NY119,3,ChB,309694,507394.795210401,3381.23041418597
12794,NY119,3,ChD,309696,787983.87938201,4247.46831885614
12795,NY119,3,WdB,309691,788643.247537646,5607.43888023971
12796,NY119,3,W,309689,477244.381973941,3559.50155453733
12797,NY119,3,CsD,309704,659518.129624968,3741.67235904075
12798,NY119,3,CrC,309703,100735.824765757,1333.27862326827
12799,NY119,3,W,309689,19194.5318225127,665.177002118407
12800,NY119,3,W,309689,22263.8390062168,734.99751590807
12801,NY119,3,W,309689,1921540.54213965,11209.4862838886
12802,NY119,3,W,309689,9594.35461758097,387.439207927711
12803,NY119,3,UlC,309679,400028.749112956,3249.00492628096
12804,NY119,3,CrC,309703,916600.747091331,6858.61247819725
12805,NY119,3,CsD,309704,1727253.55010874,10651.6278801926
12806,NY119,3,ChB,309694,17908.4620722893,560.461078200227
12807,NY119,3,Ff,309707,140051.364664558,1890.44894379571
12808,NY119,3,SuB,309671,41211.1955666177,834.514863883973
12809,NY119,3,PnC,309722,282950.758144264,3612.78193583745
12810,NY119,3,Sh,309743,1205929.79838789,10245.0877568457
12811,NY119,3,Pa,309719,184492.923387605,1943.36784140323
12812,NY119,3,Pc,309720,68003.2299328976,1285.90445746757
12813,NY119,3,HnD,309711,42682.1494580937,878.58925195661
12814,NY119,3,ChB,309694,171458.582329969,1711.65077942353
12815,NY119,3,Pa,309719,155452.174390282,1927.48984570624
12816,NY119,3,UlC,309679,1763371.8743418,9477.43277973923
12817,NY119,3,Pa,309719,78793.5083563937,1338.63394294786
12818,NY119,3,UrB,309685,193465.429490091,1898.96214679701
12819,NY119,3,CrC,309703,45565.5402441257,974.333261654376
12820,NY119,3,Sh,309743,70356.3473588568,1554.91356089357
12821,NY119,3,SuB,309671,112048.703328705,1410.78627251489
12822,NY119,3,Sm,309744,257773.244794992,3202.20410975544
12823,NY119,3,CsD,309704,103955.716585776,1660.22529722723
12824,NY119,3,ChB,309694,145823.663781334,1750.49122057192
12825,NY119,3,HrF,309712,314290.656421037,3103.93978138518
12826,NY119,3,CuD,309706,97683.1886090231,1486.15400108013
12827,NY119,3,CuD,309706,2571680.73016013,18483.7683840435
12828,NY119,3,ChD,309696,298677.531974137,3405.77917911397
12829,NY119,3,PnC,309722,259493.529806282,2744.02831007326
12830,NY119,3,SuB,309671,245091.6689022,4768.07983696618
12831,NY119,3,CsD,309704,493879.814877109,5192.68411416488
12832,NY119,3,W,309689,56329.8178647923,1367.43189593312
12833,NY119,3,WdB,309691,309206.298524429,3292.88313373959
12834,NY119,3,ClD,309700,310925.475737934,4184.35192000593
12835,NY119,3,HrF,309712,67296.9269899907,1322.59279184944
12836,NY119,3,ChB,309694,216545.516467323,2322.35451550209
12837,NY119,3,CsD,309704,867476.211666562,7538.25201800437
12838,NY119,3,Sh,309743,274456.668792868,2525.72326218174
12839,NY119,3,ChB,309694,90644.2263569227,1288.43294559458
12840,NY119,3,UwB,309688,167872.994353656,2416.38840108764
12841,NY119,3,CuD,309706,92955.1776898406,1929.50614988431
12842,NY119,3,ChB,309694,137080.402058264,1633.05852323384
12843,NY119,3,ChD,309696,176715.147321155,2102.0548850015
12844,NY119,3,CrC,309703,1377541.95213082,14273.5035258534
12845,NY119,3,PnC,309722,1780611.76652681,8718.53547154076
12846,NY119,3,CrC,309703,214151.243770645,2722.09910791786
12847,NY119,3,Sh,309743,71692.7735663667,1433.62269095391
12848,NY119,3,LcA,309716,140701.904398283,1648.42413938953
12849,NY119,3,Ce,309693,457982.010751283,3835.54082493461
12850,NY119,3,HrF,309712,58519.669030833,1760.77074780898
12851,NY119,3,CsD,309704,929871.231753422,7741.03007788022
12852,NY119,3,Ff,309707,114329.140089727,1644.63881172347
12853,NY119,3,CuD,309706,192788.941142748,2976.14847073473
12854,NY119,3,ChB,309694,433448.3558157,5316.65552029301
12855,NY119,3,W,309689,77763.1158374401,1280.65776624549
12856,NY119,3,Ff,309707,802887.525381266,7458.52380333962
12857,NY119,3,ChB,309694,355386.593999903,3159.87876938682
12858,NY119,3,WdB,309691,256008.836499231,2640.16123581816
12859,NY119,3,Pw,309729,81044.2175455318,1261.25951567784
12860,NY119,3,CuD,309706,132513.882722619,1511.30218962572
12861,NY119,3,RhA,309734,28527.2947534339,744.259968560676
12862,NY119,3,ChB,309694,298990.08183367,3775.11919810664
12863,NY119,3,LcB,309717,142433.275427894,2268.8291045654
12864,NY119,3,Fr,309708,138335.440192472,2170.39598071322
12865,NY119,3,Uf,309675,337745.768449059,2543.07718801524
12866,NY119,3,W,309689,28396.3360298642,690.350325188784
12867,NY119,3,PnC,309722,1068275.82392198,9723.48464435914
12868,NY119,3,CrC,309703,361695.722578413,3348.08139417437
12869,NY119,3,CsD,309704,215756.688054202,3332.6115190815
12870,NY119,3,ChB,309694,408726.321271364,3110.246949195
12871,NY119,3,ChD,309696,228435.136912475,3267.64857245581
12872,NY119,3,CrC,309703,730656.178768947,8102.93930952786
12873,NY119,3,ChD,309696,1077462.72078634,8358.59145149481
12874,NY119,3,CuD,309706,174865.542733479,3535.48975076265
12875,NY119,3,CrC,309703,72779.371176617,1401.10993396401
12876,NY119,3,CrC,309703,45859.5777566684,817.771060442045
12877,NY119,3,SuB,309671,63508.0664020179,1525.69315590347
12878,NY119,3,PnC,309722,1851307.22780691,12044.7091607995
12879,NY119,3,HrF,309712,97182.1702003891,1484.53753394504
12880,NY119,3,SuB,309671,161487.259347833,2366.12665955547
12881,NY119,3,W,309689,14054.39119664,555.504075268086
12882,NY119,3,Ce,309693,57373.4710123906,1290.89398587115
12883,NY119,3,PnB,309721,219220.530301986,2755.88303599279
12884,NY119,3,PnC,309722,167247.311312911,2353.00393737901
12885,NY119,3,Ub,309672,127990.800000225,1710.81471192111
12886,NY119,3,CtC,309705,235301.921225685,1794.80433571477
12887,NY119,3,PnC,309722,159238.269729909,1909.63972106476
12888,NY119,3,ClB,309698,129264.129047641,1672.07531370095
12889,NY119,3,ChB,309694,231316.315655079,2468.95624268583
12890,NY119,3,W,309689,138766.118326714,2131.98552513941
12891,NY119,3,CrC,309703,213410.950392887,2202.54910827471
12892,NY119,3,ChE,309697,1289985.00718504,11159.9542248353
12893,NY119,3,Sh,309743,66684.3668617631,1317.56479392021
12894,NY119,3,RhB,309735,266765.037715022,2132.04395537981
12895,NY119,3,CrC,309703,91274.549004832,1192.50885181823
12896,NY119,3,PnD,309723,432262.473030384,3640.44424435515
12897,NY119,3,WdB,309691,283580.331045591,3931.33777690341
12898,NY119,3,ChB,309694,291842.969587942,5139.95870682827
12899,NY119,3,Pc,309720,25783.9382499791,733.134670482207
12900,NY119,3,LcB,309717,100939.62401426,1360.37850197365
12901,NY119,3,WdB,309691,1235707.71143778,10288.0420180223
12902,NY119,3,LcB,309717,243424.493805245,3162.04454188954
12903,NY119,3,CsD,309704,1530953.81713156,12133.0964211276
12904,NY119,3,Pv,309728,183884.690443442,2716.12948102035
12905,NY119,3,Ub,309672,168317.795546764,1580.84489437179
12906,NY119,3,CrC,309703,592460.457686065,8404.68261647349
12907,NY119,3,ChE,309697,112068.782931092,2045.9642373808
12908,NY119,3,CrC,309703,80575.0166499076,1139.085113963
12909,NY119,3,CtC,309705,76841.6615927804,1891.24929083082
12910,NY119,3,SuB,309671,50342.779586704,870.013900832158
12911,NY119,3,ChD,309696,188601.517152621,2718.11218470788
12912,NY119,3,RdA,309731,252430.074841311,2481.33784597331
12913,NY119,3,PnB,309721,1157532.88939586,5861.57514043543
12914,NY119,3,CrC,309703,6303439.43698024,34547.7800174039
12915,NY119,3,ClD,309700,58166.4920171568,1076.71552422944
12916,NY119,3,WdA,309690,235539.615939984,2769.8605966877
12917,NY119,3,CuD,309706,313290.908849042,2485.23610326442
12918,NY119,3,RdB,309732,222181.086488545,2757.59958900328
12919,NY119,3,ChE,309697,105047.078262101,1699.58512635313
12920,NY119,3,PnD,309723,232983.602060193,2037.44516403273
12921,NY119,3,CrC,309703,317399.975204422,3831.64890565175
12922,NY119,3,Sh,309743,152877.974450503,2418.71578628657
12923,NY119,3,CrC,309703,107650.912763854,2513.25130283683
12924,NY119,3,ChC,309695,217841.008090074,2529.98360437144
12925,NY119,3,PnC,309722,174819.563552259,3217.57294075543
12926,NY119,3,SuB,309671,37386.1200575064,788.57626735356
12927,NY119,3,CsD,309704,212025.804145854,2498.93421571134
12928,NY119,3,Ce,309693,37554.6459272715,927.383581247208
12929,NY119,3,CuD,309706,221435.968461831,3647.07166016173
12930,NY119,3,LcB,309717,107151.16879618,2726.92283347447
12931,NY119,3,Ce,309693,136270.430041271,2006.46319193215
12932,NY119,3,PnD,309723,669836.685843739,8958.55144006698
12933,NY119,3,Fr,309708,404263.582146371,2981.81597500345
12934,NY119,3,Sm,309744,42023.4196213745,1004.55791465138
12935,NY119,3,Fr,309708,139254.591645529,2203.30728761401
12936,NY119,3,RdB,309732,37101.2150567788,1077.44559294673
12937,NY119,3,ChD,309696,162422.881369825,2063.54943310431
12938,NY119,3,RdB,309732,40731.1371132922,1038.1036307684
12939,NY119,3,CsD,309704,738067.575140944,9515.33395858761
12940,NY119,3,CrC,309703,1311305.35579998,8209.45761262268
12941,NY119,3,ChE,309697,187355.412179008,2324.54655269145
12942,NY119,3,Ub,309672,541139.443079791,3377.40156985786
12943,NY119,3,ChB,309694,1042406.93410201,6794.21687361208
12944,NY119,3,CrC,309703,101924.271841133,1345.55400287951
12945,NY119,3,LeB,309718,281139.589621498,4554.612694727
12946,NY119,3,W,309689,24313.2499483132,863.34386310847
12947,NY119,3,CrC,309703,8944097.84330018,40427.3215201848
12948,NY119,3,RhE,309738,187681.506969923,2175.4899911299
12949,NY119,3,CsD,309704,567830.206474902,6620.34634925464
12950,NY119,3,KnB,309714,250267.478382778,2780.47175849265
12951,NY119,3,W,309689,65324.230573982,1287.38063817533
12952,NY119,3,UpC,309683,573753.691308203,4490.7704668886
12953,NY119,3,ChE,309697,321373.933332635,3191.51785694347
12954,NY119,3,SuB,309671,119010.463898122,1974.11949678885
12955,NY119,3,RdB,309732,117677.70599359,2826.17012586723
12956,NY119,3,CrC,309703,200066.597136613,2403.64015337163
12957,NY119,3,ChB,309694,72779.387013244,1248.23684125395
12958,NY119,3,Sh,309743,118374.076571064,1847.64506709769
12959,NY119,3,LcB,309717,147233.439331095,2310.58363445704
12960,NY119,3,WdC,309692,529267.946950904,6447.37129263191
12961,NY119,3,Sh,309743,21169.6359763211,566.50162649189
12962,NY119,3,WdB,309691,643853.428163462,4068.43640027345
12963,NY119,3,CtC,309705,337965.921498144,4053.20928821099
12964,NY119,3,CuD,309706,347012.766409721,2729.58155436727
12965,NY119,3,ChE,309697,273104.77290422,3555.7369528336
12966,NY119,3,CrC,309703,350184.458974091,3230.52622995207
12967,NY119,3,CrC,309703,163538.836522743,1713.52507641054
12968,NY119,3,Ub,309672,86070.6170840892,1124.85144419017
12969,NY119,3,KnB,309714,75915.3463932866,1022.38761677397
12970,NY119,3,CrC,309703,52725.2007562963,1037.90556238994
12971,NY119,3,CsD,309704,10117629.5365568,60199.7699480869
12972,NY119,3,ClD,309700,776126.348523967,4293.64246464363
12973,NY119,3,ChB,309694,389607.973598694,3931.57537693317
12974,NY119,3,ChB,309694,103628.53806957,1284.20067908809
12975,NY119,3,RdB,309732,576137.334239778,6659.20377939634
12976,NY119,3,Sh,309743,59444.8144716038,1048.80013927781
12977,NY119,3,CrC,309703,399606.618895442,2612.08499694907
12978,NY119,3,CrC,309703,322090.075862859,4736.05634930425
12979,NY119,3,ChE,309697,275483.425316742,2593.38125432937
12980,NY119,3,WdB,309691,698722.300510456,4969.86826379778
12981,NY119,3,ChB,309694,190452.159105543,1848.12157477514
12982,NY119,3,CrC,309703,2238899.16776385,19390.3580741423
12983,NY119,3,Sh,309743,23040.4904041899,710.159272634769
12984,NY119,3,CsD,309704,1252687.62402045,7956.18289777392
12985,NY119,3,HnB,309709,331349.648096817,3009.24328675389
12986,NY119,3,CrC,309703,594037.901826022,4297.5992186793
12987,NY119,3,SuB,309671,68340.2255138825,1184.21493861135
12988,NY119,3,LeB,309718,95205.9621192166,1263.77728550872
12989,NY119,3,LeB,309718,70567.8969629683,1288.46158523702
12990,NY119,3,CtC,309705,430161.32590552,3917.00212416595
12991,NY119,3,WdB,309691,59638.4435095275,958.295441758552
12992,NY119,3,CsD,309704,292916.792145693,3075.34284071524
12993,NY119,3,LcB,309717,1262127.57522274,16792.9667084534
12994,NY119,3,PnB,309721,1353323.5598714,9387.76312041191
12995,NY119,3,PnB,309721,938389.582642599,8125.81305726785
12996,NY119,3,CtC,309705,79563.6645353941,1127.59922844231
12997,NY119,3,ChB,309694,227823.443755146,2961.93030971403
12998,NY119,3,ClE,309701,44842.9905798493,1087.37302340141
12999,NY119,3,LeB,309718,119600.33719873,1844.98915567991
13000,NY119,3,CrC,309703,328972.35812476,3694.68481629592
13001,NY119,3,RdB,309732,103965.187635551,1453.82109237845
13002,NY119,3,RgB,309733,265051.415724572,2425.79127626475
13003,NY119,3,CsD,309704,607805.597838069,6713.65427193898
13004,NY119,3,Sm,309744,106194.862176689,1926.2215218539
13005,NY119,3,Pw,309729,119079.605841374,1570.49890874254
13006,NY119,3,PoD,309726,1109858.76579847,8329.02721553413
13007,NY119,3,LcB,309717,276541.821288322,3204.03739433142
13008,NY119,3,CtC,309705,104479.423343531,1253.761472921
13009,NY119,3,CuD,309706,431313.426000887,5016.66028091401
13010,NY119,3,W,309689,13880.6818333117,469.781886891364
13011,NY119,3,ChD,309696,178795.614881221,2056.54406197602
13012,NY119,3,CtC,309705,261046.564673919,2717.66908538824
13013,NY119,3,CsD,309704,569726.386359494,5559.3912429563
13014,NY119,3,KnB,309714,463780.510603655,3871.88856738194
13015,NY119,3,Sm,309744,125434.580365062,1866.52942795413
13016,NY119,3,CsD,309704,292905.659552466,3293.65965303079
13017,NY119,3,ChC,309695,123198.342818736,1960.94122734447
13018,NY119,3,RdB,309732,55621.3491481155,1230.87012449255
13019,NY119,3,CuD,309706,1491235.25851464,13924.2289431133
13020,NY119,3,Pa,309719,108414.100070633,2285.85273545181
